   3185.96   3185.96   3185.96   3177.45   3146.10   3166.18   3161.90   3152.39   3140.58   3120.85
   3104.35   3070.73   3061.98   3056.24   3063.47   3035.90   2979.93   2920.74   2873.71   2841.60
   2846.28   2845.27   2839.39   2844.61   2846.22   2841.34   2843.65   2843.16   2848.49   2865.39
   2851.21   2912.68   2887.01   2882.74   2889.59   2884.98   2871.64   2885.74   2895.36   2821.07
   2876.99   2800.55   2739.06   2686.45   2606.58   2638.51   2708.90   2709.43   2711.75   2701.12
   2655.31   2515.02   2521.10   2557.04   2674.99   2760.40   2802.97   2820.51   2815.26   2828.98
   2842.29   2846.22   2823.83   2843.67   2818.58   2702.17   2746.21   2853.29   2911.55   2910.78
   2914.28   2911.44   2900.16   2896.56   2905.90   2896.77   2757.62   2730.66   2878.40   2885.94
   2893.62   2903.02   2910.33   2921.07   2933.63   2918.09   2892.25   2876.82   2888.34   2875.89
   2884.66   2851.72   2811.44   2795.72   2783.01   2766.66   2747.75   2722.59   2715.31   2714.03
   2729.77   2731.13   2747.77   2743.31   2728.42   2722.70   2717.56   2702.72   2713.99   2726.81
   2698.15   2707.23   2719.08   2729.00   2762.70   2848.44   2840.60   2819.99   2833.14   2674.34
   2620.00   2615.40   2605.38   2618.65   2613.56   2628.92   2617.81   2646.34   2673.87   2650.43
   2645.02   2618.41   2607.77   2622.63   2677.24   2807.48   2789.51   2754.09   2768.34   2749.20
   2721.01   2713.87   2686.77   2676.67   2655.48   2651.94   2646.20   2641.83   2624.59   2608.63
   2599.34   2591.12   2608.84   2603.26   2596.15   2600.74   2619.46   2600.60   2581.02   2586.44
   2625.61   2640.72   2617.87   2623.58   2633.46   2619.84   2623.80   2637.71   2646.85   2671.28
   2653.84   2629.44   2591.89   2596.28   2583.47   2548.90   2537.10   2530.69   2525.31   2522.22
   2510.09   2499.54   2509.06   2486.11   2465.76   2478.88   2517.71   2499.78   2476.92   2491.34
   2517.52   2539.31   2536.58   2518.83   2506.36   2510.69   2552.94   2537.10   2545.02   2550.03
   2567.01   2543.82   2527.72   2503.57   2465.07   2467.14   2466.45   2464.31   2477.76   2483.53
   2501.01   2513.90   2514.82   2509.41   2516.57   2506.69   2499.35   2488.42   2479.06   2478.21
   2451.44   2439.77   2427.34   2421.00   2416.62   2411.80   2403.56   2401.97   2403.27   2428.39
   2438.29   2443.17   2421.08   2393.72   2375.12   2367.93   2413.61   2435.71   2478.97   2464.70
   2425.79   2438.53   2462.50   2463.43   2454.19   2443.69   2437.88   2447.80   2448.49   2431.80
   2403.61   2391.67   2384.67   2367.00   2362.64   2374.69   2376.23   2380.50   2388.91   2386.02
   2389.90   2396.00   2371.58   2351.98   2361.95   2386.72   2401.25   2426.67   2476.62   2469.08
   2426.09   2443.99   2453.38   2437.28   2390.94   2380.53   2382.79   2361.32   2340.62   2322.88
   2317.80   2300.36   2311.64   2309.15   2291.71   2269.35   2256.33   2285.47   2274.00   2289.96
   2312.83   2319.16   2306.56   2298.78   2313.56   2309.32   2307.56   2247.02   2246.12   2212.31
   2282.00   2312.52   2230.60   2136.99   2145.38   2042.54   2003.09   1982.71   1976.40   1987.42
   2039.83   2034.26   2035.11   2009.26   1985.40   1955.20   1948.38   1942.70   1942.14   1939.10
   2019.24   2028.52   2046.87   1981.61   2054.06   2068.74   2024.28   2115.31   2159.55   2116.93
   2174.26   2159.73   2201.16   2230.85   2219.08   2189.50   2173.88   2139.01   2138.04   2137.13
   2184.69   2205.35   2210.36   2193.42   2226.86   2270.72   2316.06   2349.55   2357.10   2324.68
   2293.37   2301.66   2321.28   2326.68   2314.02   2276.37   2246.84   2213.99   2204.08   2232.89
   2212.27   2217.52   2263.21   2259.77   2264.39   2239.38   2191.79   2194.56   2232.80   2252.45
   2246.29   2228.38   2208.59   2178.60   2211.48   2187.41   2187.66   2197.39   2231.48   2225.57
   2216.19   2200.71   2155.08   2168.39   2212.42   2175.91   2200.50   2237.76   2237.64   2203.19
   2209.40   2200.10   2204.27   2170.83   2147.56   2096.92   2097.72   2087.81   2084.65   2061.01
