   2808.98   2773.15   2730.95   2649.28   2634.61   2712.20   2717.64   2717.03   2708.07   2698.11
   2593.79   2508.94   2520.18   2571.05   2678.86   2796.77   2809.62   2823.88   2826.53   2830.95
   2841.04   2856.31   2840.44   2854.83   2866.08   2790.09   2728.08   2737.56   2878.24   2908.72
   2908.42   2917.83   2906.40   2897.72   2904.74   2886.90   2759.22   2713.75   2763.48   2789.05
   2821.70   2895.37   2905.74   2911.88   2931.36   2936.22   2904.08   2905.01   2909.88   2879.67
   2883.39   2857.40   2813.62   2790.83   2766.09   2752.68   2735.36   2716.36   2733.69   2716.80
   2728.17   2737.53   2736.86   2738.96   2733.57   2731.09   2709.54   2703.88   2716.96   2752.07
   2704.58   2703.38   2722.69   2701.90   2714.15   2684.93   2726.32   2746.79   2709.73   2614.99
   2601.62   2597.40   2592.54   2594.66   2594.86   2594.37   2598.80   2596.86   2599.44   2604.00
   2615.68   2607.17   2595.75   2600.14   2665.58   2788.53   2771.07   2746.82   2730.79   2734.50
   2716.61   2702.04   2697.25   2675.36   2657.33   2640.31   2632.15   2628.59   2619.55   2606.53
   2606.06   2589.94   2609.84   2607.65   2603.72   2605.61   2630.94   2605.15   2587.62   2597.42
   2628.43   2656.04   2635.63   2649.16   2647.65   2636.76   2637.20   2655.24   2663.01   2664.87
   2623.80   2612.42   2586.36   2579.23   2567.32   2538.81   2528.85   2519.57   2514.48   2510.97
   2501.19   2496.25   2483.20   2468.98   2459.66   2477.65   2489.18   2513.08   2481.57   2486.89
   2512.87   2544.43   2578.94   2546.36   2522.35   2514.85   2544.56   2563.87   2547.93   2590.00
   2573.38   2522.96   2496.89   2479.34   2468.34   2486.09   2476.93   2474.62   2496.41   2488.21
   2493.23   2511.44   2526.79   2533.98   2539.41   2516.28   2500.18   2489.26   2482.56   2475.93
   2455.95   2436.73   2430.80   2423.24   2413.89   2413.06   2409.04   2415.26   2419.69   2422.86
   2438.28   2433.90   2426.48   2410.91   2375.77   2362.53   2409.73   2454.24   2461.46   2468.12
   2462.38   2429.98   2447.47   2457.17   2453.20   2432.45   2413.76   2406.07   2410.35   2422.03
   2417.56   2387.22   2366.84   2369.29   2366.28   2370.08   2375.29   2382.91   2392.95   2380.16
   2366.24   2389.63   2386.58   2356.51   2379.40   2388.12   2415.17   2420.65   2455.75   2438.80
   2411.18   2388.25   2395.19   2418.28   2387.15   2350.92   2348.92   2366.85   2354.45   2356.12
   2345.94   2316.69   2284.67   2275.98   2262.12   2265.96   2280.22   2304.33   2290.59   2270.66
   2296.01   2320.04   2310.98   2297.48   2280.95   2284.83   2292.90   2231.43   2191.24   2164.12
   2234.37   2231.41   2176.74   2142.64   2052.38   1995.29   1967.95   1958.98   1956.54   1956.53
   1957.32   1955.59   1977.30   1960.27   1948.51   1942.59   1943.79   1959.27   1938.58   1930.34
   1931.18   1963.33   1991.00   1957.77   1947.68   1951.58   1959.14   2028.23   2134.68   2061.42
   2141.34   2134.23   2158.49   2213.96   2172.46   2156.74   2141.49   2125.64   2112.29   2112.37
   2143.88   2183.88   2173.43   2174.29   2236.90   2250.89   2287.42   2295.20   2332.78   2299.44
   2280.43   2269.39   2286.66   2274.60   2299.16   2270.32   2241.28   2221.07   2181.59   2211.03
   2193.24   2200.41   2238.99   2263.21   2224.25   2239.95   2184.23   2156.65   2209.27   2237.70
   2243.82   2200.76   2180.62   2165.28   2190.74   2178.09   2155.58   2169.25   2213.85   2195.29
   2171.85   2177.93   2148.76   2107.20   2181.93   2165.38   2195.52   2189.82   2219.26   2210.93
   2174.36   2173.90   2180.65   2149.92   2143.05   2113.98   2074.98   2056.56   2045.73   2035.46
   2040.02   2053.34   2066.36   2084.58   2140.50   2173.37   2194.11   2211.76   2227.95   2212.19
   2221.42   2194.74   2215.12   2199.22   2168.50   2141.43   2103.49   2108.92   2125.35   2164.14
   2134.14   2086.97   2048.08   2064.80   2078.70   2085.78   2116.28   2142.89   2152.44   2174.81
   2178.29   2175.65   2174.54   2162.61   2125.01   2130.72   2116.76   2095.52   2094.20   2094.18
   2085.13   2083.75   2078.52   2078.34   2081.40   2077.58   2085.57   2086.57   2089.13   2099.80
   2085.60   2094.01   2097.13   2070.31   2048.03   2062.34   2061.61   2050.16   2014.61   1977.29
   1955.58   1967.71   1926.64   1905.96   1898.91   1911.99   1922.98   1924.12   1912.10   1901.41
   1871.11   1846.48   1854.59   1859.77   1893.40   1928.28   1949.97   1981.51   1923.49   1888.87
   1856.73   1907.07   1867.85   1822.00   1810.85   1814.70   1803.42   1804.96   1804.25   1791.44
   1774.96   1773.04   1755.32   1754.37   1762.39   1757.82   1747.49   1773.07   1765.84   1757.09
   1752.03   1759.78   1750.64   1746.68   1739.00   1739.41   1719.37   1727.20   1757.66   1778.49
   1783.64   1764.57   1789.38   1810.39   1782.20   1744.55   1737.98   1778.87   1782.13   1803.17
   1805.72   1815.68   1827.11   1820.96   1811.08   1803.57   1785.41   1771.17   1801.90   1835.32
   1795.72   1766.86   1756.50   1768.42   1781.53   1784.97   1783.49   1789.47   1793.17   1782.42
   1791.60   1804.73   1787.25   1787.52   1784.46   1785.28   1777.18   1773.45   1773.06   1782.35
   1782.49   1776.03   1763.82   1775.65   1758.47   1710.86   1714.20   1720.46   1702.99   1671.72
   1691.06   1701.86   1691.05   1736.04   1657.28   1641.00   1727.80   1713.39   1716.95   1747.00
   1750.89   1718.28   1624.65   1653.15   1680.17   1583.54   1618.81   1602.62   1670.60   1685.44
   1732.02   1780.33   1762.16   1729.90   1721.82   1683.64   1737.09   1726.64   1662.37   1600.91
   1537.14   1511.60   1489.57   1456.66   1407.44   1350.03   1349.61   1349.70   1373.86   1406.23
   1431.19   1477.25   1500.80   1556.99   1636.07   1744.30   1773.61   1779.24   1770.51   1781.22
   1784.05   1779.58   1765.85   1764.63   1776.76   1785.27   1789.64   1785.04   1786.58   1755.52
   1747.99   1746.10   1734.58   1733.85   1730.23   1719.53   1707.48   1719.48   1725.79   1712.69
   1716.42   1720.13   1703.48   1697.58   1690.77   1671.73   1649.71   1648.44   1635.83   1610.84
   1604.67   1619.45   1613.07   1603.97   1598.96   1581.43   1597.27   1613.91   1619.38   1614.04
   1628.36   1649.91   1653.93   1650.93   1652.20   1649.63   1641.05   1651.74   1653.41   1648.43
   1630.68   1648.95   1669.75   1686.42   1693.58   1699.16   1707.59   1716.59   1718.18   1728.77
   1748.79   1752.20   1761.92   1783.98   1798.89   1812.55   1816.44   1827.51   1853.11   1857.93
   1858.31   1883.94   1869.62   1820.87   1778.96   1751.84   1732.00   1710.25   1698.84   1686.45
   1664.54   1646.63   1634.20   1618.33   1604.58   1595.37   1599.71   1596.57   1592.25   1593.21
   1588.48   1593.79   1609.08   1625.57   1637.20   1617.43   1621.29   1612.81   1597.25   1586.43
   1579.22   1570.66   1566.86   1557.96   1550.42   1537.52   1529.01   1519.67   1512.43   1504.25
   1497.20   1487.16   1482.38   1477.73   1471.46   1464.04   1458.26   1443.98   1431.22   1426.96
   1420.95   1411.33   1403.38   1399.45   1379.02   1383.21   1393.42   1388.61   1384.88   1377.97
   1360.94   1346.96   1372.37
   3232.77   3232.77   3232.77   3206.17   3191.36   3170.28   3159.73   3148.77   3121.88   3095.03
   3040.08   3022.87   3000.81   2985.21   3005.01   2993.64   2967.25   2945.63   2916.49   2898.09
   2877.33   2838.29   2858.18   2809.38   2802.26   2806.01   2813.15   2817.73   2815.33   2816.46
   2811.33   2810.54   2821.38   2828.00   2871.68   2878.49   2864.44   2806.65   2834.65   2780.47
   2767.53   2747.60   2685.46   2619.71   2676.55   2736.83   2723.81   2720.67   2706.58   2681.55
   2517.52   2511.86   2529.45   2626.09   2688.51   2811.56   2833.14   2838.01   2843.26   2837.95
   2855.39   2869.44   2859.95   2873.55   2902.61   2862.21   2823.42   2748.43   2792.57   2918.79
   2919.81   2925.07   2918.82   2909.23   2843.14   2794.09   2739.60   2763.98   2729.31   2777.32
   2826.41   2889.98   2908.89   2909.59   2913.32   2935.47   2934.83   2936.49   2910.49   2895.49
   2915.56   2859.75   2804.03   2782.45   2760.34   2741.80   2735.71   2722.59   2731.78   2718.33
   2740.05   2747.76   2747.08   2753.67   2752.80   2745.12   2722.47   2711.18   2710.93   2763.16
   2716.02   2706.67   2722.19   2696.18   2657.24   2650.39   2645.08   2645.51   2653.94   2629.48
   2599.83   2588.68   2582.02   2585.49   2585.25   2583.93   2587.71   2584.76   2583.88   2588.64
   2593.23   2593.84   2593.73   2619.65   2663.61   2821.03   2800.86   2763.27   2745.60   2728.07
   2708.91   2698.64   2691.31   2691.43   2687.16   2647.93   2628.49   2624.74   2615.21   2622.42
   2618.24   2596.61   2605.77   2617.27   2616.80   2615.92   2634.85   2612.15   2599.06   2609.66
   2622.20   2628.11   2650.27   2674.91   2672.62   2669.43   2672.64   2671.99   2678.26   2626.72
   2591.09   2583.92   2599.78   2567.89   2551.64   2539.64   2531.82   2520.48   2511.31   2508.70
   2503.92   2502.35   2487.68   2470.26   2471.10   2487.95   2496.03   2511.12   2488.46   2496.07
   2508.04   2542.29   2592.02   2585.51   2563.25   2548.15   2535.83   2575.75   2570.80   2577.68
   2583.45   2561.49   2513.92   2495.25   2480.58   2508.40   2504.94   2487.88   2505.65   2516.33
   2504.52   2506.69   2529.09   2593.71   2568.14   2527.60   2508.72   2499.16   2480.00   2478.91
   2472.58   2451.69   2443.38   2431.49   2422.66   2419.01   2416.23   2414.61   2431.72   2422.50
   2425.66   2433.42   2408.60   2397.54   2404.83   2380.18   2392.84   2440.30   2463.57   2472.10
   2472.08   2464.17   2445.44   2447.13   2448.84   2448.37   2445.61   2405.37   2365.49   2392.68
   2416.24   2393.07   2377.21   2378.75   2375.13   2379.32   2379.34   2380.50   2386.45   2374.63
   2356.03   2365.09   2375.24   2372.78   2380.99   2402.53   2420.74   2451.27   2464.54   2448.90
   2407.86   2380.78   2367.35   2379.01   2393.81   2363.04   2333.59   2333.72   2346.99   2349.13
   2338.73   2314.69   2291.34   2280.01   2292.00   2293.36   2302.15   2306.72   2305.26   2292.43
   2297.13   2314.94   2312.32   2244.53   2203.35   2272.40   2259.46   2221.22   2183.16   2122.73
   2167.43   2170.83   2112.07   2111.21   2044.73   1977.42   1965.01   1957.96   1955.06   1955.47
   1956.07   1953.79   1950.41   1948.75   1947.77   1944.42   2000.70   2077.38   2000.90   1937.01
   1928.43   1929.51   1930.62   1928.93   1919.60   1917.20   1914.91   1932.10   2001.10   2037.26
   2124.69   2120.34   2116.95   2173.42   2185.56   2154.45   2123.51   2109.57   2107.42   2052.27
   2129.57   2159.93   2150.13   2125.48   2169.03   2214.79   2254.79   2252.34   2302.67   2291.69
   2257.76   2253.00   2272.00   2242.92   2262.65   2283.24   2242.42   2203.52   2181.91   2175.03
   2193.02   2176.71   2215.55   2250.01   2219.58   2218.19   2197.16   2155.96   2182.73   2219.51
   2236.58   2221.17   2190.44   2150.10   2165.78   2193.48   2143.24   2170.06   2202.38   2201.48
   2148.88   2159.02   2162.25   2090.86   2153.33   2151.44   2157.18   2142.90   2197.43   2184.93
   2156.86   2155.48   2144.52   2141.99   2111.28   2131.75   2125.83   2101.63   2080.10   2059.62
   2029.58   2058.61   2055.46   2082.85   2120.59   2141.94   2159.31   2163.69   2195.73   2222.90
   2235.26   2221.88   2185.19   2143.57   2118.48   2130.95   2088.87   2053.12   2074.76   2092.83
   2114.74   2077.97   2051.75   2021.17   2038.86   2051.41   2080.15   2107.05   2169.29   2192.02
   2204.82   2208.08   2197.43   2146.03   2136.65   2102.23   2100.03   2095.65   2094.08   2095.48
   2097.14   2094.08   2083.17   2077.17   2075.11   2076.27   2081.50   2083.73   2082.93   2069.50
   2070.60   2067.61   2090.49   2092.70   2081.10   2065.74   2067.29   2036.78   1969.85   1932.37
   1917.05   1909.77   1907.92   1907.92   1900.12   1889.23   1884.42   1891.96   1899.78   1888.90
   1874.01   1854.63   1873.05   1875.27   1881.46   1931.63   1950.78   1986.10   1985.82   1932.44
   1871.29   1919.91   1913.18   1852.22   1837.56   1833.92   1821.93   1815.14   1816.11   1798.41
   1791.10   1775.96   1761.86   1775.67   1762.66   1768.32   1755.44   1760.08   1774.71   1764.95
   1763.09   1759.64   1756.97   1749.06   1749.91   1757.85   1733.14   1732.21   1766.52   1787.17
   1794.63   1786.87   1795.60   1824.86   1789.01   1749.26   1754.82   1765.72   1801.72   1815.99
   1825.16   1827.18   1821.65   1806.28   1819.08   1816.14   1801.44   1783.14   1780.69   1810.49
   1839.99   1787.98   1767.88   1768.81   1770.45   1779.53   1785.23   1789.94   1779.56   1768.99
   1782.19   1801.71   1782.13   1779.20   1781.04   1792.80   1798.89   1782.94   1784.26   1786.59
   1790.89   1788.69   1780.27   1776.33   1778.70   1759.20   1714.29   1712.14   1679.57   1716.36
   1649.90   1634.32   1626.17   1637.38   1671.04   1606.97   1700.28   1686.64   1668.97   1726.07
   1706.82   1724.94   1684.92   1587.59   1712.26   1613.75   1568.81   1589.02   1672.38   1728.53
   1733.73   1765.34   1787.78   1736.44   1688.73   1660.34   1691.13   1725.91   1671.40   1572.34
   1511.96   1481.87   1475.36   1451.68   1418.82   1352.72   1349.61   1349.61   1402.95   1463.63
   1460.16   1467.72   1538.43   1639.20   1685.98   1746.60   1776.14   1792.69   1790.83   1783.64
   1779.21   1781.42   1771.46   1764.94   1761.08   1775.17   1791.27   1796.05   1799.11   1788.30
   1776.56   1767.05   1753.07   1754.36   1748.66   1732.93   1711.18   1715.89   1732.84   1725.60
   1729.39   1717.12   1711.15   1702.95   1685.89   1692.50   1680.77   1683.38   1664.39   1620.22
   1609.86   1620.63   1622.94   1619.40   1605.35   1584.16   1596.56   1611.46   1631.63   1633.17
   1625.16   1629.88   1639.37   1655.96   1654.10   1657.72   1660.84   1663.36   1663.80   1655.24
   1640.02   1646.52   1650.37   1668.24   1677.16   1692.19   1710.91   1721.08   1727.50   1739.94
   1749.63   1770.14   1783.99   1790.82   1814.28   1831.02   1842.33   1845.04   1881.20   1877.43
   1857.23   1847.19   1817.57   1778.49   1756.84   1738.98   1716.31   1698.89   1684.14   1666.46
   1656.77   1637.80   1626.81   1613.75   1596.97   1593.23   1594.90   1592.13   1589.81   1587.44
   1585.60   1598.10   1618.13   1620.68   1606.30   1598.18   1608.38   1603.65   1583.33   1590.00
   1585.57   1573.18   1566.10   1554.83   1545.27   1536.64   1527.70   1519.36   1508.99   1499.21
   1495.79   1486.61   1480.02   1474.49   1466.47   1459.56   1456.86   1443.94   1442.20   1435.06
   1425.54   1418.56   1408.39   1398.43   1388.14   1373.41   1382.97   1384.12   1385.14   1379.33
   1366.38   1355.99   1368.37
   3224.41   3224.41   3224.41   3205.79   3200.56   3189.99   3164.07   3158.60   3121.50   3081.48
   3056.69   3009.91   2981.12   2961.54   2967.58   2954.68   2945.81   2920.23   2908.08   2870.37
   2859.95   2860.24   2891.85   2841.53   2824.39   2804.73   2782.73   2778.36   2803.91   2804.27
   2802.34   2794.46   2801.21   2794.70   2816.41   2838.94   2858.69   2819.14   2773.18   2795.98
   2721.88   2738.02   2639.92   2669.55   2746.51   2726.85   2726.15   2717.53   2707.50   2612.80
   2513.70   2517.00   2560.56   2631.47   2755.37   2777.74   2846.40   2853.82   2857.75   2853.58
   2861.94   2877.77   2881.58   2885.71   2915.96   2908.89   2919.89   2797.67   2751.55   2866.51
   2938.88   2915.74   2902.39   2842.84   2802.03   2764.65   2736.37   2789.32   2767.06   2754.74
   2816.17   2915.28   2911.41   2913.57   2913.64   2932.96   2948.39   2947.16   2932.63   2906.22
   2930.49   2930.92   2845.28   2779.44   2759.45   2756.52   2756.89   2732.77   2731.95   2727.10
   2732.48   2750.59   2753.47   2765.08   2776.88   2776.94   2752.64   2724.81   2729.75   2726.54
   2739.90   2716.18   2711.33   2736.89   2675.25   2638.13   2631.60   2630.26   2629.19   2651.31
   2594.24   2583.48   2577.43   2577.91   2576.38   2573.66   2577.76   2577.88   2574.91   2578.93
   2579.29   2581.42   2590.79   2615.88   2621.90   2666.77   2829.24   2818.14   2793.87   2766.23
   2734.29   2724.30   2691.96   2679.67   2674.50   2653.42   2634.83   2628.51   2622.85   2628.04
   2621.94   2604.02   2598.45   2620.02   2626.75   2625.67   2637.89   2633.92   2600.47   2623.32
   2629.19   2643.68   2663.45   2723.00   2713.47   2703.41   2673.84   2638.86   2641.60   2644.68
   2599.83   2560.83   2570.89   2576.24   2555.18   2539.60   2538.83   2517.58   2504.53   2503.20
   2491.47   2482.13   2478.48   2478.18   2501.61   2487.89   2503.28   2520.32   2494.39   2516.27
   2533.45   2530.75   2574.54   2611.53   2604.73   2595.26   2563.53   2564.89   2589.73   2569.67
   2514.45   2539.39   2523.92   2525.30   2496.40   2507.55   2524.39   2514.69   2508.65   2524.75
   2553.72   2516.55   2484.25   2520.69   2581.76   2533.91   2514.63   2499.69   2498.73   2482.73
   2470.77   2461.35   2451.32   2442.18   2430.49   2433.51   2430.86   2423.18   2416.60   2408.64
   2402.25   2430.36   2434.75   2412.88   2412.02   2388.22   2377.35   2423.09   2446.28   2465.99
   2470.13   2462.03   2455.43   2448.36   2451.87   2448.65   2417.70   2389.98   2358.28   2336.48
   2405.15   2389.37   2375.43   2385.29   2385.76   2385.05   2378.20   2346.83   2361.27   2354.03
   2324.57   2318.90   2344.57   2387.62   2391.96   2404.40   2435.53   2453.49   2450.31   2451.66
   2413.48   2385.37   2364.78   2351.15   2352.34   2348.66   2331.48   2320.31   2324.70   2342.36
   2326.12   2308.31   2285.23   2290.48   2318.11   2299.97   2304.59   2312.98   2319.84   2312.10
   2305.54   2317.41   2298.35   2260.29   2183.83   2220.96   2222.60   2169.30   2144.72   2098.95
   2103.78   2132.08   2026.37   1976.75   1968.01   1965.21   1964.10   1960.41   1958.41   2016.59
   2004.41   1972.83   1956.28   1948.51   1950.73   2047.53   2111.52   2097.50   2029.31   2011.59
   1931.99   1922.11   1923.53   1922.89   1922.98   1922.30   1917.90   1912.79   1914.80   2002.40
   2093.80   2130.74   2069.92   2100.29   2142.54   2128.55   2131.23   2111.13   2127.61   2061.55
   2078.58   2112.87   2136.20   2088.97   2169.03   2211.97   2216.93   2231.71   2285.74   2292.58
   2269.83   2229.82   2242.84   2222.28   2235.64   2277.43   2257.83   2228.61   2194.06   2165.99
   2173.76   2155.80   2166.90   2222.10   2223.19   2177.76   2181.61   2133.92   2152.84   2182.74
   2198.74   2221.88   2189.50   2169.93   2135.81   2176.55   2138.38   2140.44   2163.39   2164.71
   2149.89   2122.69   2120.74   2077.56   2135.10   2135.91   2105.33   2112.91   2182.24   2185.09
   2155.13   2125.79   2118.46   2120.37   2093.20   2100.03   2138.70   2115.15   2075.97   2058.05
   2034.16   2025.14   2040.10   2066.81   2094.94   2134.06   2148.18   2129.83   2148.55   2202.63
   2194.50   2210.62   2171.67   2104.25   2078.99   2104.94   2089.24   2041.20   2028.58   2044.50
   2074.70   2071.36   2024.56   1989.05   1991.53   2008.47   2063.90   2072.32   2121.98   2173.30
   2185.83   2181.97   2164.45   2141.41   2115.99   2102.84   2103.93   2097.92   2100.16   2099.23
   2112.19   2106.98   2095.75   2087.75   2090.92   2085.00   2069.64   2075.98   2088.26   2058.06
   2029.16   2017.51   2050.68   2091.57   2058.08   2023.79   2009.09   1999.19   1949.03   1916.25
   1903.61   1903.20   1912.57   1925.75   1922.49   1913.08   1898.34   1878.74   1893.11   1881.91
   1872.47   1872.64   1887.64   1894.03   1896.20   1904.98   1969.51   1990.90   1990.20   1948.50
   1891.14   1895.76   1902.16   1846.79   1826.97   1820.88   1833.70   1828.04   1825.50   1815.51
   1804.84   1787.50   1775.92   1781.10   1772.01   1775.57   1769.59   1759.62   1771.00   1767.73
   1768.22   1772.17   1771.42   1752.92   1759.78   1768.93   1764.09   1727.44   1747.26   1781.01
